Deal Announce Date,Previous Year,Acquirer Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Market_Cap_AD_mil,ROA_percent,Acquirer_GHG_Emissions,Deal Status
2024-05-09,2023,KNTK,Kinetik Holdings Inc,Durango Permian LLC,Morgan Stanley Energy Partners,315.0,,26-04-2024,37.27,20-05-2024,39.1,2229.79,1.22,2020748.926,Completed
2024-05-07,2023,4YJ0.MU,Spartan Delta Corp,West shale basin/Alberta,,38.72,,26-04-2024,2.82,17-05-2024,2.8,,0.56,,Completed
2024-05-07,2023,MONI,Moon Equity Holdings Corp,Wikolo Inc,,,,26-04-2024,0.01,17-05-2024,0.01,5.12,,,Completed
2024-05-03,2023,FDN.BE,EnerSys,Bren-Tronics Inc,,208.0,,22-04-2024,83.86,13-05-2024,88.62,,2.85,,Completed
2024-04-30,2023,PWR,Quanta Services Inc,Sherman + Reilly Inc,Greenlee Textron Inc,,,19-04-2024,243.02,10-05-2024,271.22,38280.83,1.63,988361.193,Completed
2024-04-29,2023,TMHC,Taylor Morrison Home Corp,Pyatt Builders LLC,,,,18-04-2024,54.03,09-05-2024,59.4,5870.28,2.61,117397.114,Completed
2024-04-29,2023,MUSLF,Promino Nutritional Sciences I,Helios Helium Corp,,,,18-04-2024,0.15,09-05-2024,0.17,16.63,-62.77,,Completed
2024-04-27,2023,STR,Sitio Royalties Corp,DJ Basin Partners LLC,,150.0,,16-04-2024,22.94,07-05-2024,22.3,,0.15,411531.9315,Completed
2024-04-26,2023,APO,Apollo Global Management Inc,US Silica Holdings Inc,,1850.0,4.32,15-04-2024,106.1,06-05-2024,109.94,63136.14,0.39,1182.0,Completed
2024-04-18,2023,6E0.BE,Patria Investments Ltd,Certain Assets,Raizen SA,132.86,,,,,,,0.11,,Completed
2024-04-15,2023,EQNR,Equinor ASA,Non-operated natural gas assets/EQT Corp,EQT Corp,500.0,,04-04-2024,25.79,25-04-2024,25.72,69741.16,1.69,11449109.44,Completed
2024-04-09,2023,ROXIF,Caspian Sunrise PLC,CS Energy LLC,American Securities LLC,22.64,,28-03-2024,0.01,19-04-2024,0.01,22.55,,,Completed
2024-04-08,2023,ELEC.V,Electric Royalties Ltd,Barbara Li Project/Ontario,"1544230 Ontario Inc,Gravel Ridge Resources Ltd,MK Exploration Services Inc",1.75,,28-03-2024,0.2,18-04-2024,0.27,28.29,-3.96,,Completed
2024-04-06,2023,WTRV,White River Energy Corp,Truuli Environmental Inc,,22.66,,26-03-2024,4.56,16-04-2024,3.5,,-541.45,,Completed
2024-04-01,2023,AM,Antero Midstream Corp,Gathering & compression assets/Summit Midstream Partners LP,Summit Midstream Partners LP,70.0,,21-03-2024,13.18,11-04-2024,13.21,6378.87,1.93,1021615.7715,Completed
2024-04-01,2023,WTTR,Select Water Solutions Inc,Trinity Environmental Services LLC,,,,21-03-2024,9.07,11-04-2024,9.09,929.75,-0.12,244677.912,Completed
2024-03-29,2023,LUV,Southwest Airlines Co,SAFFiRE Renewables LLC,,,,18-03-2024,27.52,08-04-2024,28.15,,0.77,20684739.36,Completed
2024-03-22,2023,MPLX,MPLX LP,Summit Midstream Utica LLC,Summit Midstream Partners LP,625.0,,11-03-2024,37.5,01-04-2024,38.14,38287.63,2.93,5401376.567,Completed
2024-03-22,2023,REPX,Riley Exploration Permian Inc,Upstream oil & gas assets/Eddy County,Contango Oil & Gas Co,20.5,,11-03-2024,26.22,01-04-2024,32.07,627.93,2.57,84832.27,Completed
2024-03-21,2023,5E8.F,Prospect Resources Ltd,Richwing Exploration Pty Ltd,Osino Resources Corp,0.75,,08-03-2024,0.04,02-04-2024,0.04,25.14,,,Completed
2024-03-20,2023,SUUN,SolarBank Corp,Solar Flow-Through Funds Ltd,,17.24,,,,,,,-0.49,,Completed
2024-03-20,2023,ENSV,Enservco Corp,Buckshot Trucking LLC,,5.0,,08-03-2024,0.19,01-04-2024,0.2,13.67,-20.03,,Completed
2024-03-19,2023,DEC,Diversified Energy Co PLC,Certain assets/Oaktree Capital Management LP,Oaktree Capital Management LP,410.0,,08-03-2024,11.41,01-04-2024,11.67,648.58,,793150.0,Completed
2024-03-18,2023,INVX,Innovex International Inc,Innovex Downhole Solutions Inc,,739.4,7.13,07-03-2024,22.49,28-03-2024,22.53,1595.72,7.29,8890.858063,Completed
2024-03-15,2023,CWEN,Clearway Energy Inc,200 MW solar facility/Kent County,Clearway Renew LLC,112.0,,04-03-2024,20.96,25-03-2024,20.52,1669.02,0.02,,Completed
2024-03-15,2023,UHAL,U-Haul Holding Co,"469 E. Spaulding Ave/Pueblo West,827 Village Circle/Pueblo",,,,04-03-2024,65.49,25-03-2024,66.0,1288.43,0.33,51811.349,Completed
2024-03-14,2023,S4O0.F,Source Energy Services Ltd,Sand Trucking Assets/RWR Trucking Inc,RWR Trucking Inc,,,01-03-2024,5.75,25-03-2024,8.2,86.01,-1.21,,Completed
2024-03-12,2023,BLK,BlackRock Inc,38 solar energy & solar plus storage projects/Excelsior Energy Capital LP,Excelsior Energy Capital LP,,,01-03-2024,795.83,22-03-2024,810.59,126573.1,1.2,6689.0,Completed
2024-03-11,2023,EQT,EQT Corp,Equitrans Midstream Corp,,12880.88,12.38,29-02-2024,36.55,21-03-2024,33.81,20345.61,1.05,222984.919,Completed
2024-03-11,2023,ACA,Arcosa Inc,Ameron Pole Products LLC,NOV Inc,180.0,,29-02-2024,82.82,21-03-2024,84.96,4081.31,-0.16,269401.5,Completed
2024-03-07,2023,DTI,Drilling Tools International Corp,Superior Drilling Products Inc,,32.2,9.02,23-02-2024,3.0,18-03-2024,2.86,105.71,0.4,,Completed
2024-03-05,2023,TALO,Talos Energy Inc,Quarternorth Energy Holding Inc,,,,23-02-2024,12.95,15-03-2024,12.85,2347.98,-1.04,646960.3,Completed
2024-03-01,2023,HA4.DU,HAL Trust,ALP Maritime Group BV,Altera Infrastructure LP,,,19-02-2024,112.66,11-03-2024,119.11,,,,Completed
2024-02-29,2023,LUV,Southwest Airlines Co,LanzaJet Inc,,30.0,,16-02-2024,33.16,11-03-2024,33.19,19850.17,0.77,20684739.36,Completed
2024-02-29,2023,7701.T,Shimadzu Corp,Microreactor business/Activated Research Co LLC,Activated Research Co LLC,,,16-02-2024,3808.71,11-03-2024,4128.32,1168191.73,2.67,,Completed
2024-02-27,2023,AESI,Atlas Energy Solutions Inc,"Permian Basin proppant production assets/Hi-Crush Inc,North American logistics operations/Hi-Crush Inc",Hi-Crush Inc,450.0,,16-02-2024,17.0,08-03-2024,19.3,2339.93,0.73,,Completed
2024-02-26,2023,DNN,Denison Mines Corp,MaxPERF Tool Systems/Penetrators Canada Inc,Tios AS,,,15-02-2024,1.93,07-03-2024,1.96,1597.79,-3.84,,Completed
2024-02-22,2023,EPD,Enterprise Products Partners LP,"Enterprise EF78 LLC,Whitethorn Pipeline Co LLC",Western Midstream Partners LP,375.0,,09-02-2024,24.46,04-03-2024,25.79,55754.27,1.89,,Completed
2024-02-21,2023,CHRD,Chord Energy Corp,Enerplus Corp,,3801.53,2.45,09-02-2024,146.27,04-03-2024,153.25,9384.8,1.62,,Completed
2024-02-21,2023,WEC,WEC Energy Group Inc,Samson I solar energy center/Wisconsin,,28.1,,09-02-2024,73.98,04-03-2024,76.87,24293.15,0.96,9505686.623499999,Completed
2024-02-12,2023,FANG,Diamondback Energy Inc,Endeavor Energy Resources LP,,24997.05,,01-02-2024,146.21,22-02-2024,169.2,45993.3,1.6,1568750.324,Completed
2024-02-12,2023,BEPC,Brookfield Renewable Corp,Portfolio of 84 MW solar project/Illinois,,,,01-02-2024,26.4,22-02-2024,23.34,4383.55,,144679.0,Completed
2024-02-10,2023,SHEL,Shell PLC,45 fuel & convenience store sites/New Mexico,Brewer Oil Co,,,30-01-2024,60.71,20-02-2024,61.12,,1.09,40524988.2245,Completed
2024-02-09,2023,VTLE,Vital Energy Inc,2nd producing assets/Permian Basin,"Henry Resources LLC,Moriah Henry Partners LLC,Henry Energy LP",78.0,,29-01-2024,44.12,20-02-2024,45.69,1647.23,-6.11,254174.781,Completed
2024-02-09,2023,MGEE,MGE Energy Inc,723.2 mw natural gas project/Wisconsin,Alliant Energy Corp,,,29-01-2024,64.21,20-02-2024,63.29,2325.37,0.78,1771471.722,Completed
2024-02-06,2023,DNOW,DNOW Inc,Whitco Supply LLC,,185.0,,26-01-2024,10.11,16-02-2024,12.14,1042.07,1.42,19582.0,Completed
2024-02-06,2023,NWN,Northwest Natural Holding Co,Truxton Canyon Water Co Inc,,,,26-01-2024,36.4,16-02-2024,34.73,1365.61,0.86,157587.886,Completed
2024-02-05,2023,AWK,American Water Works Co Inc,Appliance Service Plan/Consumers Energy,CMS Energy Corp,,,25-01-2024,120.47,15-02-2024,121.44,23019.27,0.73,76351.624,Completed
2024-02-02,2023,MGEE,MGE Energy Inc,4 MW solar hybrid project west riverside energy center/Wisconsin,Alliant Energy Corp,,,22-01-2024,66.85,12-02-2024,64.35,2285.56,0.78,1771471.722,Completed
2024-02-01,2023,BKH,Black Hills Corp,Renewable natural gas production facility/Dubuque,,,,19-01-2024,47.43,12-02-2024,49.88,3553.78,0.98,,Completed
2024-02-01,2023,WFRD,Weatherford International PLC,"Probe Technology Services Inc,Impact Selector International LLC",Turnbridge Capital LLC,,,19-01-2024,94.38,12-02-2024,96.75,6351.88,2.17,116153.0,Completed
2024-01-31,2023,AMPS,Altus Power Inc,84 MWs of commercial scale solar arrays/US,Vitol Holding BV,118.0,,19-01-2024,5.49,12-02-2024,6.92,862.4,0.79,645.849,Completed
2024-01-30,2023,WTTR,Select Water Solutions Inc,"Tri-State Water Logistics LLC,Iron Mountain Energy LLC,Facilities & recycling capacity/Rockies Region",,90.0,,19-01-2024,6.89,09-02-2024,7.36,768.55,-0.12,244677.912,Completed
2024-01-30,2023,NVAX,NOV Inc,Extract Production Services LLC,"White Deer Management LLC,Riata Capital Group (Fund: RCG Equity Fund II LP)",,,19-01-2024,4.05,09-02-2024,4.03,648.2,-7.08,11985.678,Completed
2024-01-25,2023,BP,BP PLC,Beacon Wind Holdings LLC,Equinor ASA,,,12-01-2024,32.56,05-02-2024,31.98,85734.18,-0.69,,Completed
2024-01-24,2023,ORSTED.CO,Orsted AS,"South Fork Wind/US,Revolution Wind/US,Sunrise Wind/US",Eversource Energy,625.0,,12-01-2024,392.4,05-02-2024,377.7,161874.53,-2.06,,Completed
2024-01-24,2023,IHAI,Innovative Holdings Alliance Inc,Premergy Inc,,11.41,,12-01-2024,0.44,05-02-2024,0.4,20.38,-43.71,,Completed
2024-01-22,2023,SUN,Sunoco LP,NuStar Energy LP,,6481.94,9.53,11-01-2024,54.96,01-02-2024,55.08,7147.35,0.72,129698.89166666666,Completed
2024-01-20,2023,FSLR,First Solar Inc,1.2 mln sq ft facility/Troy Township,,,,09-01-2024,166.91,30-01-2024,149.03,,3.24,11638.0,Completed
2024-01-16,2023,TALO,Talos Energy Inc,QuarterNorth Energy Inc,,1312.46,,05-01-2024,13.71,26-01-2024,13.18,2277.76,-1.04,646960.3,Completed
2024-01-12,2023,PROP,Prairie Operating Co,Julesberg Basin/Denver,Nickel Road Operating LLC,84.5,,29-12-2023,9.51,22-01-2024,6.18,199.49,-10.66,,Completed
2024-01-11,2023,EXE,Expand Energy Corp,Southwestern Energy Co,,11597.17,1.35,29-12-2023,74.75,22-01-2024,73.17,18000.49,-1.43,276021.48366666667,Completed
2024-01-11,2023,SUN,Sunoco LP,Zenith Energy Netherlands BV,Zenith Energy Ltd,186.17,,29-12-2023,55.41,22-01-2024,52.46,7487.46,0.72,129698.89166666666,Completed
2024-01-11,2023,PROP,Prairie Operating Co,Denver Julesberg basin/Nickel Road Operating LLC,Nickel Road Operating LLC,84.5,,29-12-2023,9.51,22-01-2024,6.18,192.92,-10.66,,Completed
2024-01-11,2023,NVAE.MU,Electricity Generating PCL,1304 MW power plants/US,,,,29-12-2023,0.14,22-01-2024,0.14,77.01,-0.04,,Completed
2024-01-07,2023,BRK-B,Berkshire Hathaway Inc,Pilot Travel Centers LLC,Pilot Corp,,,27-12-2023,356.95,17-01-2024,359.29,,1.71,,Completed
2024-01-04,2023,APA,APA Corp,Callon Petroleum Co,,4454.48,2.04,22-12-2023,34.4,16-01-2024,29.91,11888.84,1.83,3720125.7785,Completed
2024-01-03,2023,PPP.V,Prospector Metals Corp,Mike Lake properties/Troilus Gold Corp,Troilus Gold Corp,0.29,,22-12-2023,0.12,15-01-2024,0.21,11.83,-8.06,,Completed
2024-01-01,2023,CRC,California Resources Corp,Aera Energy LLC,"Canada Pension Plan Investment Board,IKAV Invest Sarl",1109.92,,21-12-2023,53.31,11-01-2024,49.93,,4.84,1372881.0,Completed
2023-12-28,2022,HGHAF,High Arctic Energy Services Inc,Delta Rental Services Ltd,,7.0,,15-12-2023,0.43,08-01-2024,0.45,5.2,82.55,,Completed
2023-12-28,2022,NFE,New Fortress Energy Inc,1.6 GW Capacity Reserve Contract,Ceiba Energy LLC,,,15-12-2023,37.02,08-01-2024,35.8,10265.21,0.08,679964.0,Completed
2023-12-22,2022,VTLE,Vital Energy Inc,Producing assets/Permian Basin,"Henry Resources LLC,Moriah Henry Partners LLC,Henry Energy LP",55.0,,11-12-2023,42.62,02-01-2024,45.21,1733.77,-6.11,386367.84,Completed
2023-12-22,2022,9158.T,CUC Inc,CUC Podiatry Holdings LLC,"Albaron Acquisition II LP,Albaron Acquisition II B LP,GLFA Founder Holdings Inc,Foot & Ankle Management LLC",,,11-12-2023,2210.0,04-01-2024,2329.0,70034.25,1.74,,Completed
2023-12-20,2022,CPK,Chesapeake Utilities Corp,Propane Operating Assets/Jt Lee & Sons Inc,JT Lee & Sons Inc,3.9,,08-12-2023,97.54,02-01-2024,103.48,2301.34,1.02,215226.0,Completed
2023-12-19,2022,KGS,Kodiak Gas Services Inc,CSI Compressco LP,,842.51,7.45,08-12-2023,17.18,29-12-2023,18.8,1604.69,-0.13,,Completed
2023-12-16,2022,TKGSY,Tokyo Gas Co Ltd,Rockcliff Energy II LLC,Rockcliff Intermediate Holdings LLC,2700.0,,05-12-2023,11.75,26-12-2023,10.76,,1.4,,Completed
2023-12-15,2022,CDLR,Cadeler A/S,Eneti Inc,,59.81,5.51,,,,,,1.51,,Completed
2023-12-15,2022,FOMI,Formation Minerals Inc,Verde Bio Holdings Inc,,,,04-12-2023,0.75,26-12-2023,0.75,74.33,-308.36,,Completed
2023-12-15,2022,EEENF,88 Energy Ltd,Oil & Gas Production assets/Texas,,,,04-12-2023,0.0,26-12-2023,0.0,86.8,,,Completed
2023-12-14,2022,SHEL,Shell PLC,Kaikias field/US Gulf of Mexico,Mitsui & Co Ltd,,,01-12-2023,62.18,26-12-2023,62.82,187015.37,1.09,41006166.5175,Completed
2023-12-11,2022,OXY,Occidental Petroleum Corp,CrownRock LP,"Lime Rock Partners LLC,Crownquest Operating LLC",12000.0,,30-11-2023,58.02,21-12-2023,59.48,52697.49,-0.15,17551718.18,Completed
2023-12-11,2022,WCN,Waste Connections Inc,29 facilities/Secure Energy Services Inc,Secure Waste Infrastructure Co,791.74,,30-11-2023,134.58,21-12-2023,146.31,36278.35,-0.99,4812957.0,Completed
2023-12-08,2022,BYSD,Bayside Corp,ONECARD Global LLC,,,,27-11-2023,0.23,18-12-2023,0.5,6.16,,,Completed
2023-12-07,2022,ARRY,Array Technologies Inc,Litigation Solutions Inc,,,,24-11-2023,15.07,18-12-2023,18.97,2413.0,-9.04,287.0,Completed
2023-12-05,2022,3PS.F,Pason Systems Inc,Intelligent Wellhead Systems Inc,,131.45,,24-11-2023,8.57,15-12-2023,9.85,728.78,2.75,,Completed
2023-12-05,2022,SUUN,SolarBank Corp,US1 Project & VC1 Project/New York,,,,,,,,,-0.49,,Completed
2023-12-04,2022,PUMP,ProPetro Holding Corp,PAR Five Energy Services LLC,,25.4,,22-11-2023,9.18,14-12-2023,8.59,935.74,-1.39,245111.495,Completed
2023-12-01,2022,SRS.CN,Sorrento Resources Ltd,Wing Pond property/Canada,,0.27,,20-11-2023,0.15,11-12-2023,0.17,4.35,-4.38,,Completed
2023-11-30,2022,BP,BP PLC,Lightsource BP,,504.8,,17-11-2023,33.26,11-12-2023,32.81,88514.76,-0.69,,Completed
2023-11-29,2022,P4JC.F,ADM Energy PLC,OFX Technologies LLC,,0.78,,17-11-2023,0.0,11-12-2023,0.0,2.2,,,Completed
2023-11-27,2022,U96.SI,Sembcorp Industries Ltd,Unnamed Target,Leap Green Energy Pvt Ltd,52.31,,16-11-2023,4.92,07-12-2023,4.77,8863.2,,,Completed
2023-11-27,2022,0IUS.L,Genie Energy Ltd,Portfolio of 9.4 MW Solar Projects/Ohio,,,,15-11-2023,25.25,07-12-2023,25.35,672.24,,,Completed
2023-11-21,2022,NOG,Northern Oil and Gas Inc,Core non operated properties/Northern Delaware,,162.6,,10-11-2023,34.39,01-12-2023,35.87,3521.02,1.28,351378.5815,Completed
2023-11-21,2022,PTOS,P2 Solar Inc,Futricity Solar Inc,,,,10-11-2023,0.01,01-12-2023,0.01,0.29,-76.7,,Completed
2023-11-21,2022,CPX.TO,Capital Power Corp,CXA La Paloma LLC,,,,10-11-2023,35.36,01-12-2023,35.13,4732.83,1.86,,Completed
2023-11-15,2022,PED,PEDEVCO Corp,Core Marcellus Shale natural gas mineral & royalty assets/Pennsylvania,,54.0,,03-11-2023,0.89,27-11-2023,0.84,76.16,2.55,,Completed
2023-11-15,2022,BEPC,Brookfield Renewable Corp,Portfolio of 12 MW community solar project,New Leaf Energy Inc,,,03-11-2023,22.89,27-11-2023,24.4,4351.49,,137446.61,Completed
2023-11-13,2022,MNR,Mach Natural Resources LP,Oil & gas properties/Oklahoma,Paloma Partners IV LLC,815.0,,02-11-2023,15.02,24-11-2023,14.88,1699.96,2.9,,Completed
2023-11-13,2022,AZG2.F,Acacia Research Corp,Benchmark Energy LLC,,,,02-11-2023,3.32,23-11-2023,3.34,323.26,-1.98,,Completed
2023-11-06,2022,VRN,Veren Inc,Hammerhead Energy Inc,,1710.59,,26-10-2023,7.6,16-11-2023,6.51,4655.45,1.25,719333.0,Completed
2023-11-03,2022,ENB,Enbridge Inc,7 Operating landfill gas-to-RNG facilities/Morrow Renewables,Morrow Renewables LLC,1200.0,,23-10-2023,29.97,13-11-2023,31.55,68781.19,0.27,7717086.429,Completed
2023-11-03,2022,FET,Forum Energy Technologies Inc,Variperm Energy Services Inc,,155.28,,23-10-2023,22.66,13-11-2023,23.14,289.65,-1.52,8352.062,Completed
2023-11-03,2022,TRRVF,TerraVest Industries Inc,LV Energy Services Ltd,,18.28,,23-10-2023,24.11,13-11-2023,27.45,533.93,3.18,,Completed
2023-11-02,2022,TAC,TransAlta Corp,Heartland Generation Ltd,Energy Capital Partners LLC,478.43,,20-10-2023,7.55,13-11-2023,7.92,2272.62,-0.41,,Completed
2023-11-02,2022,SUUN,SolarBank Corp,2.5 MW solar projects/Ontario,,,,,,,,,-0.49,,Completed
2023-11-02,2022,COP,ConocoPhillips,Torys LLP,,,,20-10-2023,119.11,13-11-2023,111.31,149058.88,1.88,4988534.867526666,Completed
2023-11-01,2022,RELIANCE.NS,Reliance Industries Ltd,Walt Disney Co India Pvt Ltd/The,Walt Disney Co/The,8500.0,,20-10-2023,1145.66,13-11-2023,1153.39,15439506.55,1.02,,Completed
2023-11-01,2022,BIP,Brookfield Infrastructure Partners LP,Portfolio of 2 Data centres/Silicon Valley,Digital Core REIT Management Pte Ltd,160.2,,20-10-2023,21.97,13-11-2023,23.97,10959.75,0.0,2453832.899,Completed
2023-10-31,2022,PNE.TO,Pine Cliff Energy Ltd,Certus Oil & Gas Inc,,99.61,,20-10-2023,1.35,10-11-2023,1.4,501.28,-1.57,,Completed
2023-10-28,2022,AON,Aon PLC,Karl Koellner GmbH Versicherungsmakler,,,,17-10-2023,324.17,07-11-2023,323.62,,1.46,6140.139,Completed
2023-10-26,2022,KYSEY,Kyushu Electric Power Co Inc,Portfolio of 400 MW utility scale solar power plants/USA,Enfinity Global Inc,,,13-10-2023,6.34,06-11-2023,6.34,2995.96,-0.36,,Completed
2023-10-24,2022,POWERINDIA.NS,Hitachi Energy India Ltd,EKS Energy LLC,Powin LLC,,,13-10-2023,4448.94,03-11-2023,4467.03,,2.77,,Completed
2023-10-23,2022,BIP,Brookfield Infrastructure Partners LP,Data centers/Cyxtera Technologies Inc,Cyxtera Technologies Inc,775.0,,12-10-2023,26.0,02-11-2023,25.72,10046.8,0.0,2453832.899,Completed
2023-10-23,2022,ORA,Ormat Technologies Inc,Portfolio of 150 MW Operating Geothermal & Solar Assets/Nevada,Enel SpA,271.0,,12-10-2023,66.22,02-11-2023,63.1,3899.4,0.72,208666.57675,Completed
2023-10-19,2022,SING,Singlepoint Inc,Box Pure Air LLC,,,,,,,,,-30.61,,Completed
2023-10-19,2022,BLFR,BlueFire Equipment Corp,Screaming Eagle Partners LLC,,,,06-10-2023,0.0,30-10-2023,0.3,1.32,,,Completed
2023-10-18,2022,JAMGF,Tuktu Resources Ltd,Certain oil assets/Alberta,,2.19,,06-10-2023,0.07,30-10-2023,0.07,17.28,-12.9,,Completed
2023-10-18,2022,TPET,Trio Petroleum Corp,McCool Ranch Oil Field/Monterey County,,,,06-10-2023,10.8,30-10-2023,12.38,55.15,-14.55,,Completed
2023-10-16,2022,TOU.TO,Tourmaline Oil Corp,Bonavista Energy Corp,,1065.6,,05-10-2023,61.42,26-10-2023,67.91,24766.14,1.75,,Completed
2023-10-16,2022,SQRLE.XD,Squirrel Media SA,210 new stores/United States,,,,,,,,,,,Completed
2023-10-13,2022,HLX,Helix Energy Solutions Group Inc,Plugging & Abandonment Business/QuarterNorth Energy LLC,QuarterNorth Energy LLC,,,02-10-2023,10.71,23-10-2023,10.13,1621.05,0.77,226639.444,Completed
2023-10-11,2022,XOM,Exxon Mobil Corp,Pioneer Natural Resources Co,,67995.45,5.39,29-09-2023,111.67,23-10-2023,103.95,438858.51,1.68,109000000.0,Completed
2023-10-10,2022,CPX.TO,Capital Power Corp,Frederickson 1 Generating Station/Pierce County,Atlantic Power & Infrastructur,100.0,,29-09-2023,35.31,20-10-2023,33.62,5003.91,1.86,,Completed
2023-10-09,2022,VTS,Vitesse Energy Inc,Williston Basin/North Dakota,,,,28-09-2023,20.83,19-10-2023,22.54,632.59,2.2,43.78101401,Completed
2023-10-05,2022,XIFR,XPLR Infrastructure LP,South Texas Midstream LLC,,,,22-09-2023,41.15,16-10-2023,18.71,1655.09,-0.56,90846.347,Completed
2023-10-05,2022,HOSXF,Haci Omer Sabanci Holding AS,Oriana Solar LLC,,,,22-09-2023,0.25,16-10-2023,0.25,,-0.1,,Completed
2023-10-04,2022,CIVI,Civitas Resources Inc,Oil producing assets/Midland Basin,Vencer Energy LLC,2135.7,,22-09-2023,69.99,16-10-2023,68.0,5939.15,1.01,1250800.0,Completed
2023-10-04,2022,PM7.F,Revolve Renewable Power Corp,WindRiver Power Corp,,3.53,,22-09-2023,0.18,16-10-2023,0.19,11.41,-6.08,,Completed
2023-10-04,2022,CJ.TO,Cardinal Energy Ltd,Certain Assets,,,,22-09-2023,6.2,16-10-2023,6.45,963.48,2.01,,Completed
2023-09-27,2022,CPK,Chesapeake Utilities Corp,Florida City Gas Co,NextEra Energy Inc,923.0,,15-09-2023,108.11,09-10-2023,89.69,2264.48,1.02,215226.0,Completed
2023-09-26,2022,CPK,Chesapeake Utilities Corp,Pivotal Utility Holdings Inc,Florida Power & Light Co,923.4,,15-09-2023,108.11,06-10-2023,90.88,2367.78,1.02,215226.0,Completed
2023-09-21,2022,MAXN,Maxeon Solar Technologies Ltd,Sales channel assets & shingled solar panel ip/Solaria Corp,Solaria Corp,,,08-09-2023,1487.0,02-10-2023,1073.0,20436.94,-89.26,580.0,Completed
2023-09-20,2022,CMC.V,Cielo Waste Solutions Corp,Certain Assets,Expander Energy Inc,,,08-09-2023,0.52,02-10-2023,0.75,96.66,-32.83,,Completed
2023-09-18,2022,GPRE,Green Plains Inc,Green Plains Partners LP,,280.01,7.03,07-09-2023,32.79,28-09-2023,30.2,2109.53,-3.08,1296632.039,Completed
2023-09-14,2022,G4P0.F,Lycos Energy Inc,Durham Creek Exploration Ltd,,,,01-09-2023,0.29,25-09-2023,2.61,133.63,1.24,,Completed
2023-09-14,2022,CVX,Chevron Corp,ACES Delta project/Central,,,,01-09-2023,154.17,25-09-2023,158.31,276272.39,1.26,53000000.0,Completed
2023-09-13,2022,KRP,Kimbell Royalty Partners LP,Cherry Creek Minerals LLC,LongPoint Minerals II LLC,455.0,,01-09-2023,13.61,25-09-2023,13.52,1249.05,-2.9,,Completed
2023-09-12,2022,FTV,Fortive Corp,Solmetric Corp,Vivint Solar Inc,,,01-09-2023,78.52,22-09-2023,73.81,25857.84,1.23,24419.553,Completed
2023-09-12,2022,CVX,Chevron Corp,Magnum Development LLC,NGL Energy Partners LP,,,01-09-2023,154.17,22-09-2023,156.03,275578.59,1.26,53000000.0,Completed
2023-09-11,2022,ENSV,Enservco Corp,Rapid Hot Flow LLC,,,,31-08-2023,0.32,21-09-2023,0.39,23.45,-20.03,,Completed
2023-09-08,2022,INDIGRID.BO,IndiGrid Infrastructure Trust,Virescent Infrastructure Investment Manager Pvt Ltd,,,,28-08-2023,116.2,18-09-2023,117.91,97826.78,0.37,,Completed
2023-09-07,2022,CA74022D4075.SG,Precision Drilling Corp,CWC Energy Services Corp,,101.94,2.05,,,,,,,,Completed
2023-09-07,2022,TS,Tenaris SA,Pipe processing facility/Republic Tube LLC,Republic Tube LLC,,,25-08-2023,30.83,18-09-2023,31.1,16053.49,2.12,590.4629236,Completed
2023-09-06,2022,ENB,Enbridge Inc,Wexpro Co,Dominion Energy Inc,4300.0,,25-08-2023,32.1,18-09-2023,32.68,67520.62,0.27,7717086.429,Completed
