Announce Date,Announce_Date_DT,Reference_Date,Reference_Year,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,Acquirer_GHG_Emissions,Annual_Sales,Carbon_Intensity,Target_Classification,Acquirer_Classification,status,ticker,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Percent_Return
23-10-2023,23-10-2023,23-10-2022,2022,BIP,Brookfield Infrastructure Partners LP,Data centers/Cyxtera Technologies Inc,Cyxtera Technologies Inc,775.0,,Completed,2453832.899,14427.0,170.08615089762253,Neutral,Brown,Success,BIP,12-10-2023,26.0,02-11-2023,25.72,-1.06
23-10-2023,23-10-2023,23-10-2022,2022,ORA,Ormat Technologies Inc,Portfolio of 150 MW Operating Geothermal & Solar Assets/Nevada,Enel SpA,271.0,,Completed,192441.769,734.159,262.12546464730394,Green,Brown,Success,ORA,12-10-2023,66.11,02-11-2023,63.0,-4.7
13-10-2023,13-10-2023,13-10-2022,2022,HLX,Helix Energy Solutions Group Inc,Plugging & Abandonment Business/QuarterNorth Energy LLC,QuarterNorth Energy LLC,,,Completed,226639.444,873.1,259.5801672202497,Brown,Green,Success,HLX,02-10-2023,10.71,23-10-2023,10.13,-5.42
11-10-2023,11-10-2023,11-10-2022,2022,XOM,Exxon Mobil Corp,Pioneer Natural Resources Co,,67995.45,5.39,Completed,109000000.0,398675.0,273.4056562362827,Brown,Brown,Success,XOM,29-09-2023,111.67,23-10-2023,103.95,-6.91
09-10-2023,09-10-2023,09-10-2022,2022,VTS,Vitesse Energy Inc,Williston Basin/North Dakota,,,,Completed,43.78101401,300.07,0.1459026694104709,Neutral,Green,Success,VTS,28-09-2023,20.34,19-10-2023,22.01,8.2
05-10-2023,05-10-2023,05-10-2022,2022,XIFR,XPLR Infrastructure LP,South Texas Midstream LLC,,,,Completed,90846.347,969.0,93.75268008255934,Brown,Green,Success,XIFR,22-09-2023,41.15,16-10-2023,18.71,-54.52
04-10-2023,04-10-2023,04-10-2022,2022,CIVI,Civitas Resources Inc,Oil producing assets/Midland Basin,Vencer Energy LLC,2135.7,,Completed,1250800.0,3791.398,329.9046947854063,Brown,Brown,Success,CIVI,22-09-2023,68.92,16-10-2023,66.96,-2.84
27-09-2023,27-09-2023,27-09-2022,2022,CPK,Chesapeake Utilities Corp,Florida City Gas Co,NextEra Energy Inc,923.0,,Completed,215226.0,680.704,316.1814827002633,Brown,Brown,Success,CPK,15-09-2023,107.56,09-10-2023,89.23,-17.04
26-09-2023,26-09-2023,26-09-2022,2022,CPK,Chesapeake Utilities Corp,Pivotal Utility Holdings Inc,Florida Power & Light Co,923.4,,Completed,215226.0,680.704,316.1814827002633,Brown,Brown,Success,CPK,15-09-2023,107.56,06-10-2023,90.42,-15.94
18-09-2023,18-09-2023,18-09-2022,2022,GPRE,Green Plains Inc,Green Plains Partners LP,,280.01,7.03,Completed,1296632.039,3662.849,353.99549339871777,Green,Brown,Success,GPRE,07-09-2023,32.79,28-09-2023,30.2,-7.9
14-09-2023,14-09-2023,14-09-2022,2022,CVX,Chevron Corp,ACES Delta project/Central,,,,Completed,53000000.0,235717.0,224.8458957139281,Green,Brown,Success,CVX,01-09-2023,154.17,25-09-2023,158.31,2.68
12-09-2023,12-09-2023,12-09-2022,2022,FTV,Fortive Corp,Solmetric Corp,Vivint Solar Inc,,,Completed,24419.553,5825.7,4.191694217003965,Green,Green,Success,FTV,01-09-2023,78.52,22-09-2023,73.81,-6.0
12-09-2023,12-09-2023,12-09-2022,2022,CVX,Chevron Corp,Magnum Development LLC,NGL Energy Partners LP,,,Completed,53000000.0,235717.0,224.8458957139281,Brown,Brown,Success,CVX,01-09-2023,154.17,22-09-2023,156.03,1.21
07-09-2023,07-09-2023,07-09-2022,2022,TS,Tenaris SA,Pipe processing facility/Republic Tube LLC,Republic Tube LLC,,,Completed,590.4629236,11762.526,0.05019865,Neutral,Green,Success,TS,25-08-2023,30.83,18-09-2023,31.1,0.86
06-09-2023,06-09-2023,06-09-2022,2022,ENB,Enbridge Inc,Wexpro Co,Dominion Energy Inc,4300.0,,Completed,7717086.429,53309.0,144.76141794068542,Brown,Brown,Success,ENB,25-08-2023,32.1,18-09-2023,32.68,1.8
06-09-2023,06-09-2023,06-09-2022,2022,ENB,Enbridge Inc,Public Service Co of North Carolina Inc,Dominion Energy Inc,3200.0,13.54,Completed,7717086.429,53309.0,144.76141794068542,Brown,Brown,Success,ENB,25-08-2023,32.1,18-09-2023,32.68,1.8
06-09-2023,06-09-2023,06-09-2022,2022,ENB,Enbridge Inc,Questar Gas Co,Dominion Energy Inc,,,Completed,7717086.429,53309.0,144.76141794068542,Brown,Brown,Success,ENB,25-08-2023,32.1,18-09-2023,32.68,1.8
05-09-2023,05-09-2023,05-09-2022,2022,ENB,Enbridge Inc,East Ohio Gas Co/The,Dominion Energy Inc,6600.0,,Completed,7717086.429,53309.0,144.76141794068542,Brown,Brown,Success,ENB,25-08-2023,32.1,15-09-2023,32.74,2.01
05-09-2023,05-09-2023,05-09-2022,2022,WES,Western Midstream Partners LP,Meritage Midstream Services II LLC,Riverstone Holdings LLC,885.0,,Completed,278766.1591,3251.721,85.72880609990833,Brown,Green,Success,WES,25-08-2023,23.47,15-09-2023,22.78,-2.95
23-08-2023,23-08-2023,23-08-2022,2022,FSV,FirstService Corp,Case Restoration Inc,,,,Completed,42324.019,3745.835,11.298954438729949,Neutral,Green,Success,FSV,11-08-2023,153.62,05-09-2023,149.78,-2.5
22-08-2023,22-08-2023,22-08-2022,2022,EQT,EQT Corp,"THQ Appalachia I LLC,THQ-XcL Holdings I Midco LLC",Quantum Energy Partners LLC,4498.28,,Completed,341957.7,6185.336,55.28522621891519,Neutral,Brown,Success,EQT,11-08-2023,42.01,01-09-2023,43.15,2.72
21-08-2023,21-08-2023,21-08-2022,2022,PR,Permian Resources Corp,Earthstone Energy Inc,,2809.78,2.21,Completed,785931.983,2131.265,368.7631444,Brown,Brown,Success,PR,10-08-2023,11.29,31-08-2023,13.27,17.56
21-08-2023,21-08-2023,21-08-2022,2022,SPRU,Spruce Power Holding Corp,Portfolio of 2400 residential solar systems/California,,,,Completed,108.615,23.194,4.682892127274295,Green,Green,Success,SPRU,10-08-2023,7.6,31-08-2023,6.33,-16.74
16-08-2023,16-08-2023,16-08-2022,2022,DINO,HF Sinclair Corp,Holly Energy Partners LP,,3748.21,13.04,Completed,8525000.0,38204.839,223.1392730119868,Brown,Brown,Success,DINO,04-08-2023,51.1,28-08-2023,52.94,3.6
16-08-2023,16-08-2023,16-08-2022,2022,OXY,Occidental Petroleum Corp,Carbon Engineering Ltd,"BHP Group Ltd,Airbus SE,Air Canada,Thomvest Ventures Inc,Lowercase Capital LLC (Fund: Lowercase Frontier LP),Starlight Ventures Inc,First Round Capital (Fund: First Round Capital VII LP),Oxy Low Carbon Ventures LLC,Bethel Lands Corp Ltd,Carbon Order Ltd,Rusheen Capital Management LLC,Chevron ...",813.12,,Completed,17551718.18,36634.0,479.11006660479336,Green,Brown,Success,OXY,04-08-2023,61.82,28-08-2023,60.58,-2.02
14-08-2023,14-08-2023,14-08-2022,2022,TS,Tenaris SA,Pipeline Performance Group LLC,Mattr Corp,182.6,,Completed,590.4629236,11762.526,0.05019865,Brown,Green,Success,TS,03-08-2023,30.34,24-08-2023,30.9,1.85
11-08-2023,11-08-2023,11-08-2022,2022,AMRC,Ameresco Inc,Clean energy asset/Bright Canyon Energy Corp,Pinnacle West Capital Corp,,,Completed,324048.0,1824.422,177.61680137599743,Green,Green,Success,AMRC,31-07-2023,58.21,21-08-2023,47.37,-18.62
02-08-2023,02-08-2023,02-08-2022,2022,NU,Eversource Energy,Community water system/Pinehills Water Co,Pinehills Water Co Inc,,,Completed,67.3,4792.231,0.014043563,Neutral,Green,Success,NU,21-07-2023,7.92,14-08-2023,7.94,0.25
01-08-2023,01-08-2023,01-08-2022,2022,VST,Vistra Corp,Tricor Group LLC,,,,Completed,31607742.707216334,13728.0,2302.42881,Neutral,Brown,Success,VST,21-07-2023,27.7,11-08-2023,29.44,6.28
19-07-2023,19-07-2023,19-07-2022,2022,AMPS,Altus Power Inc,4.4 MW operating solar assets/Southern California,Apollo Global Management Inc,,,Completed,440.413,101.163,4.353498809,Green,Green,Success,AMPS,07-07-2023,5.82,31-07-2023,6.81,17.01
18-07-2023,18-07-2023,18-07-2022,2022,BRY,Berry Corp,Macpherson Energy Corp,,70.0,,Completed,668476.6689,918.341,727.9177003934594,Brown,Brown,Success,BRY,07-07-2023,6.02,28-07-2023,6.46,7.29
13-07-2023,13-07-2023,13-07-2022,2022,XOM,Exxon Mobil Corp,Denbury Inc,,4522.62,7.72,Completed,109000000.0,398675.0,273.4056562362827,Brown,Brown,Success,XOM,30-06-2023,101.03,24-07-2023,99.4,-1.61
11-07-2023,11-07-2023,11-07-2022,2022,REI,Ring Energy Inc,Central Basin Platform asset/Founders Oil & Gas IV LLC,Founders Oil & Gas IV LLC,75.0,,Completed,191090.0,347.2495,550.2959687,Brown,Brown,Success,REI,30-06-2023,1.71,21-07-2023,2.16,26.32
05-07-2023,05-07-2023,05-07-2022,2022,PTEN,Patterson-UTI Energy Inc,Ulterra Drilling Technologies LP,Blackstone Inc,773.48,,Completed,272020.562,2647.592,102.74262877361768,Brown,Brown,Success,PTEN,23-06-2023,10.82,17-07-2023,13.5,24.78
01-07-2023,01-07-2023,01-07-2022,2022,VTLE,Vital Energy Inc,Portfolio of basin assets/Tall City Property Holdings III LLC,Tall City Property Holdings III LLC,353.5,,Completed,386367.84,1920.796,201.1498566219421,Brown,Brown,Success,VTLE,20-06-2023,41.92,11-07-2023,48.04,14.6
30-06-2023,30-06-2023,30-06-2022,2022,CMI,Cummins Inc,Hydrogenics Corp,Air Liquide SA,,,Completed,154826.9672,28074.0,5.514959291748094,Green,Green,Success,CMI,16-06-2023,225.96,10-07-2023,242.44,7.29
30-06-2023,30-06-2023,30-06-2022,2022,NOG,Northern Oil and Gas Inc,Delaware Basin assets/Forge Energy II LLC,Vital Energy Inc,,,Completed,351378.5815,1570.535,223.7317738859688,Neutral,Brown,Success,NOG,16-06-2023,30.86,10-07-2023,32.8,6.27
20-06-2023,20-06-2023,20-06-2022,2022,CIVI,Civitas Resources Inc,Hibernia Energy III LLC,NGP Energy Capital Management LLC,2250.0,,Completed,1250800.0,3791.398,329.9046947854063,Brown,Brown,Success,CIVI,09-06-2023,59.97,30-06-2023,60.2,0.38
19-06-2023,19-06-2023,19-06-2022,2022,CIVI,Civitas Resources Inc,Tap Rock Resources LLC,NGP Energy Capital Management LLC,2450.0,,Completed,1250800.0,3791.398,329.9046947854063,Brown,Brown,Success,CIVI,08-06-2023,60.44,29-06-2023,59.66,-1.29
15-06-2023,15-06-2023,15-06-2022,2022,PTEN,Patterson-UTI Energy Inc,NexTier Oilfield Solutions Inc,,2106.35,3.72,Completed,272020.562,2647.592,102.74262877361768,Neutral,Brown,Success,PTEN,02-06-2023,10.46,26-06-2023,11.01,5.25
15-06-2023,15-06-2023,15-06-2022,2022,NOG,Northern Oil and Gas Inc,Delaware basin assets/Northern,Earthstone Energy Inc,468.4,,Completed,351378.5815,1570.535,223.7317738859688,Green,Brown,Success,NOG,02-06-2023,29.09,26-06-2023,30.3,4.14
01-06-2023,01-06-2023,01-06-2022,2022,CEG,Constellation Energy Corp,South Texas Project Electric Generating Station/Houston,NRG Energy Inc,1750.0,,Completed,9108347.0,24440.0,372.6819558101473,Brown,Brown,Success,CEG,19-05-2023,81.17,12-06-2023,92.47,13.91
26-05-2023,26-05-2023,26-05-2022,2022,COP,ConocoPhillips,Surmont Sand & Gravel Ltd,TotalEnergies SE,3000.0,,Completed,4988534.867526666,78494.0,63.553072432627545,Brown,Brown,Success,COP,15-05-2023,94.82,05-06-2023,96.5,1.77
22-05-2023,22-05-2023,22-05-2022,2022,CVX,Chevron Corp,PDC Energy Inc,,7874.41,2.66,Completed,53000000.0,235717.0,224.8458957139281,Brown,Brown,Success,CVX,11-05-2023,143.78,01-06-2023,141.42,-1.65
12-05-2023,12-05-2023,12-05-2022,2022,VTLE,Vital Energy Inc,Forge Energy II LLC,EnCap Investments LP,378.0,,Completed,386367.84,1920.796,201.1498566219421,Neutral,Brown,Success,VTLE,01-05-2023,46.16,22-05-2023,46.11,-0.11
04-05-2023,04-05-2023,04-05-2022,2022,SUN,Sunoco LP,16 refined product terminals/East Coast & Midwes,Zenith Energy Ltd,110.0,,Completed,106370.6675,25729.0,4.134271347506704,Neutral,Green,Success,SUN,21-04-2023,39.64,15-05-2023,39.52,-0.31
03-05-2023,03-05-2023,03-05-2022,2022,CRGY,Crescent Energy Co,Western Eagle Ford asset/US,Mesquite Exploration Ltd,600.0,,Completed,1123252.0,3057.065,367.4282359060079,Neutral,Brown,Success,CRGY,21-04-2023,10.53,15-05-2023,9.32,-11.53
01-05-2023,01-05-2023,01-05-2022,2022,ENB,Enbridge Inc,"Aitken Creek natural gas storage facility/British Columbia,Aitken Creek North gas storage facility/British Columbia",Fortis Inc/Canada,295.56,,Completed,7717086.429,53309.0,144.76141794068542,Brown,Brown,Success,ENB,20-04-2023,35.47,11-05-2023,35.57,0.28
28-04-2023,28-04-2023,28-04-2022,2022,TRP,TC Energy Corp,155 MW Fluvanna Wind Farm/Scurry County,,99.0,,Completed,21133585.11,12309.0,1716.921367292225,Green,Brown,Success,TRP,17-04-2023,38.1,08-05-2023,37.74,-0.94
27-04-2023,27-04-2023,27-04-2022,2022,SU,Suncor Energy Inc,TotalEnergies EP Canada Ltd,TotalEnergies SE,1078.1,,Completed,16817507.15,58336.0,288.28694367971747,Brown,Brown,Success,SU,14-04-2023,30.42,08-05-2023,27.99,-8.0
20-04-2023,20-04-2023,20-04-2022,2022,WULF,Terawulf Inc,Nautilus Cryptomine facility,Cumulus Coin LLC,,,Completed,49.204,15.033,3.273065921639061,Brown,Green,Success,WULF,06-04-2023,1.0,01-05-2023,1.67,67.0
12-04-2023,12-04-2023,12-04-2022,2022,WHD,Cactus Inc,Flexsteel Pipeline Technologies Inc,,,,Completed,8664.043,688.369,12.586335235898188,Brown,Green,Success,WHD,31-03-2023,40.41,24-04-2023,42.22,4.46
11-04-2023,11-04-2023,11-04-2022,2022,D,Dominion Energy Inc,108 MWdc Foxhound Solar project/Longroad Energy Holdings LLC,Longroad Energy Holdings LLC,,,Completed,16875266.4,13938.0,1210.7380109054384,Green,Brown,Success,D,31-03-2023,50.44,21-04-2023,52.06,3.22
10-04-2023,10-04-2023,10-04-2022,2022,LBRT,Liberty Energy Inc,Siren Energy LLC,,75.7,,Completed,1995196.0,4149.228,480.8595719492879,Green,Green,Success,LBRT,30-03-2023,12.22,20-04-2023,12.96,6.04
03-04-2023,03-04-2023,03-04-2022,2022,OVV,Ovintiv Inc,"PetroLegacy Energy I LLC,Piedra Resources LLC,Black Swan Oil & Gas LLC",EnCap Investments LP,4321.93,,Completed,2871927.309,12464.0,230.4177879,Brown,Brown,Success,OVV,23-03-2023,32.3,13-04-2023,36.56,13.17
28-03-2023,28-03-2023,28-03-2022,2022,VRN,Veren Inc,Spartans oil & liquids-rich Montney assets/Spartan Delta Corp,Spartan Delta Corp,1249.5,,Completed,719333.0,3512.3,204.8039746035361,Brown,Brown,Success,VRN,17-03-2023,5.41,10-04-2023,7.02,29.78
24-03-2023,24-03-2023,24-03-2022,2022,SPRU,Spruce Power Holding Corp,SS Holdings 2017 LLC,,,,Completed,108.615,23.194,4.682892127274295,Neutral,Green,Success,SPRU,13-03-2023,6.11,03-04-2023,6.64,8.64
08-03-2023,08-03-2023,08-03-2022,2022,KLXE,KLX Energy Services Holdings Inc,Greene's Energy Group LLC,Denham Capital Management LP,,,Completed,12508.743,781.6,16.00402123848516,Brown,Green,Success,KLXE,24-02-2023,12.63,20-03-2023,11.91,-5.7
06-03-2023,06-03-2023,06-03-2022,2022,VST,Vistra Corp,Energy Harbor Corp,,6763.0,,Completed,31607742.707216334,13728.0,2302.42881,Green,Brown,Success,VST,23-02-2023,21.62,16-03-2023,24.35,12.62
03-03-2023,03-03-2023,03-03-2022,2022,EQNR,Equinor ASA,Suncor Energy UK Ltd,Suncor Energy Inc,882.48,,Completed,11434603.14,149004.0,76.74024281,Green,Brown,Success,EQNR,17-02-2023,25.03,13-03-2023,23.68,-5.38
02-03-2023,02-03-2023,02-03-2022,2022,PLUG,Plug Power Inc,Alloy Custom Products LLC,Cryogenic Industrial Solutions LLC,,,Completed,17435.663,701.44,24.85695569114964,Brown,Brown,Success,PLUG,17-02-2023,15.58,13-03-2023,12.4,-20.41
02-03-2023,02-03-2023,02-03-2022,2022,PLUG,Plug Power Inc,WesMor Cryogenics LLC,Cryogenic Industrial Solutions LLC,,,Completed,17435.663,701.44,24.85695569114964,Brown,Brown,Success,PLUG,17-02-2023,15.58,13-03-2023,12.4,-20.41
28-02-2023,28-02-2023,28-02-2022,2022,REPX,Riley Exploration Permian Inc,Oil & gas assets/Pecos Oil & Gas LLC,Pecos Oil & Gas LLC,330.0,,Completed,46928.06543,321.743,145.8557464517332,Brown,Brown,Success,REPX,17-02-2023,28.54,10-03-2023,30.18,5.74
16-02-2023,16-02-2023,16-02-2022,2022,DNOW,DNOW Inc,EcoVapor Recovery Systems LLC,,,,Completed,19243.0,2136.0,9.008895131086142,Green,Green,Success,DNOW,03-02-2023,13.89,27-02-2023,12.76,-8.14
15-02-2023,15-02-2023,15-02-2022,2022,VTLE,Vital Energy Inc,Driftwood Energy Operating LLC,,212.94,,Completed,386367.84,1920.796,201.1498566219421,Brown,Brown,Success,VTLE,03-02-2023,52.92,27-02-2023,52.15,-1.46
06-02-2023,06-02-2023,06-02-2022,2022,GLNG,Golar LNG Ltd,2.4 MTPA floating liquefaction facility,New Fortress Energy Inc,193.72,,Completed,777147.646,267.74,2902.620624486442,Neutral,Brown,Success,GLNG,26-01-2023,21.85,16-02-2023,21.67,-0.86
24-01-2023,24-01-2023,24-01-2022,2022,MTDR,Matador Resources Co,Advance Energy Partners Holdings LLC,EnCap Investments LP,1600.0,,Completed,973869.0,3039.216,320.4342831,Neutral,Brown,Success,MTDR,13-01-2023,58.07,03-02-2023,60.17,3.62
18-01-2023,18-01-2023,18-01-2022,2022,SHEL,Shell PLC,Volta Inc,,149.16,,Completed,41006166.52,381314.0,107.5391056124349,Neutral,Brown,Success,SHEL,06-01-2023,52.3,30-01-2023,53.36,2.03
18-01-2023,18-01-2023,18-01-2022,2022,DUK,Duke Energy Corp,Pike Engineering LLC,,,,Completed,78800000.0,28768.0,2739.154616240267,Brown,Brown,Success,DUK,06-01-2023,95.9,30-01-2023,92.67,-3.37
05-01-2023,05-01-2023,05-01-2022,2022,PSX,Phillips 66,DCP Midstream LP,,3783.87,7.47,Completed,27764607.2,169990.0,163.3308265,Brown,Brown,Success,PSX,23-12-2022,95.88,17-01-2023,94.57,-1.38
04-01-2023,04-01-2023,04-01-2022,2022,HASI,HA Sustainable Infrastructure,Portfolio of 1.3 GW renewables/US,AES Corp/The,,,Completed,0.0,239.737,0.0,Green,Green,Success,HASI,23-12-2022,26.44,17-01-2023,30.71,16.16
03-01-2023,03-01-2023,03-01-2022,2022,TRGP,Targa Resources Corp,Grand Prix NGL Pipeline,Blackstone Inc,1050.0,,Completed,8434072.294,20929.8,402.9695598620149,Brown,Brown,Success,TRGP,23-12-2022,69.81,13-01-2023,71.75,2.78
03-01-2023,03-01-2023,03-01-2022,2022,AMPS,Altus Power Inc,220 mw solar assets/True Green Capital Management LLC,True Green Capital Management LLC,293.0,,Completed,440.413,101.163,4.353498809,Green,Green,Success,AMPS,23-12-2022,6.37,13-01-2023,8.41,32.03
03-01-2023,03-01-2023,03-01-2022,2022,SHEL,Shell PLC,TF Hudgins Inc,CapStreet Group LLC/The,,,Completed,41006166.52,381314.0,107.5391056124349,Brown,Brown,Success,SHEL,23-12-2022,52.78,13-01-2023,54.45,3.17
21-12-2022,21-12-2022,21-12-2021,2021,AM,Antero Midstream Corp,Certain compression assets/Utica,EnLink Midstream LLC,10.0,,Completed,850474.9895,898.202,946.8638340818658,Neutral,Brown,Success,AM,09-12-2022,8.81,03-01-2023,9.01,2.33
19-12-2022,19-12-2022,19-12-2021,2021,LINK,Interlink Electronics Inc,"KWJ Engineering Inc,Spec Sensors LLC",,2.0,,Completed,1280.43,7.478,171.2262637068735,Brown,Brown,Success,LINK,08-12-2022,6.06,29-12-2022,5.67,-6.38
17-12-2022,17-12-2022,17-12-2021,2021,CPK,Chesapeake Utilities Corp,Propane operating assets/Hernando Gas LLC,Hernando Gas LLC,,,Completed,221805.0,569.968,389.1534262,Neutral,Brown,Success,CPK,06-12-2022,113.88,27-12-2022,113.86,-0.02
06-12-2022,06-12-2022,06-12-2021,2021,NRG,NRG Energy Inc,Vivint Smart Home Inc,,5017.07,9.53,Completed,18279398.4,26989.0,677.2906887991403,Neutral,Brown,Success,NRG,25-11-2022,39.35,16-12-2022,28.98,-26.35
28-11-2022,28-11-2022,28-11-2021,2021,PATK,Patrick Industries Inc,Transhield Inc,Ancor Holdings LP,,,Completed,62251.641,4078.092,15.264893729714778,Neutral,Green,Success,PATK,17-11-2022,33.55,08-12-2022,35.73,6.5
18-11-2022,18-11-2022,18-11-2021,2021,CVX,Chevron Corp,Beyond6 LLC,,,,Completed,28582001.82,155606.0,183.681874834518,Neutral,Brown,Success,CVX,07-11-2022,168.04,28-11-2022,162.72,-3.16
18-11-2022,18-11-2022,18-11-2021,2021,CVX,Chevron Corp,Beyond6 LLC,"Mercuria Energy Trading Inc,Unknown Seller",,,Completed,28582001.82,155606.0,183.681874834518,Green,Brown,Success,CVX,07-11-2022,168.04,28-11-2022,162.72,-3.16
16-11-2022,16-11-2022,16-11-2021,2021,FANG,Diamondback Energy Inc,Lario Permian LLC,Lario Oil & Gas Co,1494.76,,Completed,1253208.511,5567.0,225.1137975570325,Brown,Brown,Success,FANG,04-11-2022,143.39,28-11-2022,129.47,-9.71
15-11-2022,15-11-2022,15-11-2021,2021,CMC,Commercial Metals Co,Metals recycling facility & related assets/Galveston,"Kodiak Properties LLC,Kodiak Resources Inc",,,Completed,49.5186227,6729.76,0.007358156,Neutral,Green,Success,CMC,04-11-2022,44.5,25-11-2022,46.57,4.65
11-11-2022,11-11-2022,11-11-2021,2021,AIV,Apartment Investment and Management Co,Howard Energy Partners,,,,Completed,2054.295,172.113,11.935734081678897,Brown,Green,Success,AIV,31-10-2022,7.41,21-11-2022,7.46,0.63
07-11-2022,07-11-2022,07-11-2021,2021,CPK,Chesapeake Utilities Corp,Planet Found Energy Development LLC,,9.4,,Completed,221805.0,569.968,389.1534262,Brown,Brown,Success,CPK,27-10-2022,117.8,17-11-2022,108.01,-8.31
06-11-2022,06-11-2022,06-11-2021,2021,KMI,Kinder Morgan Inc,STX Midstream pipeline/NextEra Energy Partners LP,XPLR Infrastructure LP,1831.0,,Completed,14100000.0,16610.0,848.8862131246237,Brown,Brown,Success,KMI,26-10-2022,15.29,16-11-2022,16.13,5.47
02-11-2022,02-11-2022,02-11-2021,2021,PUMP,ProPetro Holding Corp,Silvertip Completion Services,,136.16,,Completed,14877.679,874.514,17.012510948938495,Green,Green,Success,PUMP,21-10-2022,11.28,14-11-2022,11.33,0.44
02-11-2022,02-11-2022,02-11-2021,2021,CEG,Constellation Energy Corp,Rebate Business/Bill Identity Ltd,Optima Technology Group Ltd,2.8,,Completed,11387377.59,19649.0,579.5398030434119,Neutral,Brown,Success,CEG,21-10-2022,85.34,14-11-2022,91.98,7.77
02-11-2022,02-11-2022,02-11-2021,2021,WTTR,Select Water Solutions Inc,"Breakwater Energy Partners LLC,Breakwater & water pipeline assets/Cypress Environmental Services LLC",Cypress Environmental Partners,,,Completed,335852.059,764.62,439.24048416206745,Green,Brown,Success,WTTR,21-10-2022,8.12,14-11-2022,8.15,0.35
27-10-2022,27-10-2022,27-10-2021,2021,ARIS,Aris Water Solution Inc,Intellectual property rights and related proprietary treatment technologies,Water Standard Management US Inc,,,Completed,19451.66905,229.251,84.84878603582972,Neutral,Brown,Success,ARIS,14-10-2022,12.82,07-11-2022,15.61,21.76
26-10-2022,26-10-2022,26-10-2021,2021,BH,Biglari Holdings Inc,Abraxas Petroleum Corp,,54.9,1.2,Completed,6418.043,366.106,17.530559455458256,Brown,Green,Success,BH,14-10-2022,125.97,07-11-2022,141.95,12.69
