Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price ($),T_plus_10_Date,T_plus_10_Price ($),Percent_Return,Deal Status,Benchmark_Return,Abnormal_Return,Weighted_Abnormal_Return,Weight,Log_Carbon_Intensity
2018-08-01,2017,SUN,Sunoco LP,11723.000000,18366.190000,1.566700,Green,Sandford Oil Co Inc,Brown,,66.000000,,2018-07-20,14.120000,2018-08-13,15.330000,8.580000,Completed,-1.091136,9.671136,0.006515,0.000674,0.942621
2018-08-01,2017,CRK,Comstock Resources Inc,255.330000,122144.840000,478.378400,Brown,Haynesville shale property/US,Brown,Enduro Resource Partners LLC,37.000000,,2018-07-20,10.450000,2018-08-13,8.300000,-20.510000,Completed,-1.091136,-19.418864,-0.000285,0.000015,6.172490
2018-07-31,2017,NOG,Northern Oil and Gas Inc,209.320000,180735.580000,863.442700,Brown,W Energy Partners LLC,Brown,"Crestview Partners LP/NY (Fund: Crestview Partners III LP),Unknown Seller",156.370000,,2018-07-20,30.140000,2018-08-10,28.460000,-5.560000,Completed,0.186317,-5.746317,-0.000069,0.000012,6.762085
2018-07-31,2017,GPRE,Green Plains Inc,3596.170000,1720434.630000,478.408000,Brown,2 cattle feeding operations of Bartlett Cattle Co LC,Brown,Bartlett Cattle Co LP,16.000000,,2018-07-20,15.430000,2018-08-10,17.270000,11.950000,Completed,0.186317,11.763683,0.002431,0.000207,6.172552
2018-07-30,2017,NEE,NextEra Energy Inc,17173.000000,39293829.130000,2288.116800,Brown,City Gas Co Of Florida,Brown,Southern Co/The,,,2018-07-19,36.180000,2018-08-09,36.310000,0.350000,Completed,-0.399310,0.749310,0.000739,0.000987,7.735921
2018-07-25,2017,OKE,ONEOK Inc,12173.910000,2899999.860000,238.214400,Brown,West Texas LPG Pipeline LP,Brown,Martin Midstream Partners LP,193.700000,,2018-07-13,46.120000,2018-08-06,44.590000,-3.300000,Completed,-0.448222,-2.851778,-0.001995,0.000700,5.477360
2018-07-25,2017,PLUG,Plug Power Inc,100.150000,4442.440000,44.356500,Brown,American Fuel Cell LLC,Green,Excell Partners Inc,,,2018-07-13,2.050000,2018-08-06,1.970000,-3.900000,Completed,-0.448222,-3.451778,-0.000020,0.000006,3.814553
2018-07-24,2017,HAL,Halliburton Co,20620.000000,1859703.130000,90.189300,Brown,Athlon Solutions LLC,Neutral,,,,2018-07-13,39.810000,2018-08-03,36.910000,-7.280000,Completed,-0.817362,-6.462638,-0.007658,0.001185,4.512938
2018-07-18,2017,NOG,Northern Oil and Gas Inc,209.320000,180735.580000,863.442700,Brown,Oil production/North Dakota,Brown,Pivotal Petroleum Partners LP,148.570000,,2018-07-06,28.900000,2018-07-30,30.140000,4.270000,Completed,2.725721,1.544279,0.000019,0.000012,6.762085
2018-07-09,2017,LNT,Alliant Energy Corp,3382.200000,31546080.730000,9327.089100,Brown,CLS Partners LLC,Neutral,,,,2018-06-28,34.270000,2018-07-19,34.750000,1.420000,Completed,-0.555784,1.975784,0.000384,0.000194,9.140785
2018-07-09,2017,DUK,Duke Energy Corp,23565.000000,96513935.200000,4095.647600,Brown,Shoreham Solar Commons project,Green,Invenergy LLC,,,2018-06-28,60.050000,2018-07-19,61.540000,2.490000,Completed,-0.555784,3.045784,0.004124,0.001354,8.317924
2018-07-03,2017,COP,ConocoPhillips,29106.000000,9669320.860000,332.210600,Brown,Greater Kuparuk Area/Alaska,Brown,BP PLC,,,2018-06-22,54.180000,2018-07-13,57.560000,6.230000,Completed,3.501659,2.728341,0.004563,0.001673,5.808775
2018-07-03,2017,BLDP,Ballard Power Systems Inc,121.290000,4302.310000,35.471900,Brown,Fuel Cell Assets,Green,AFCC Automotive Fuel Cell Cooperation Corp,,,2018-06-22,2.850000,2018-07-13,2.800000,-1.750000,Completed,3.501659,-5.251659,-0.000037,0.000007,3.596542
2018-07-02,2017,FET,Forum Energy Technologies Inc,818.620000,10986.910000,13.421300,Green,Certain assets/ESP Completion Technologies LLC,Neutral,C&J Energy Services Inc,8.000000,,2018-06-21,232.000000,2018-07-12,242.000000,4.310000,Completed,1.052369,3.257631,0.000153,0.000047,2.668706
2018-07-02,2017,FELE,Franklin Electric Co Inc,1124.910000,16642.810000,14.794800,Green,Stationary Power Division,Green,Midtronics Inc,,,2018-06-21,42.870000,2018-07-12,43.240000,0.870000,Completed,1.052369,-0.182369,-0.000012,0.000065,2.759681
2018-06-29,2017,L,Loews Corp,13735.000000,368558.540000,26.833500,Brown,Boardwalk Pipeline Partners LP,Brown,,1504.160000,3.930000,2018-06-18,48.420000,2018-07-09,48.540000,0.260000,Completed,3.545914,-3.285914,-0.002593,0.000789,3.326240
2018-06-28,2017,WEC,WEC Energy Group Inc,7648.500000,30284894.380000,3959.586100,Brown,Bishop Hill III Wind Energy Center,Green,,143.500000,,2018-06-15,48.930000,2018-07-09,51.700000,5.660000,Completed,1.321979,4.338021,0.001907,0.000440,8.284147
2018-06-27,2017,NOG,Northern Oil and Gas Inc,209.320000,180735.580000,863.442700,Brown,Production Asset/ Willston Basin,Brown,"Continental Resources Inc/OK,Whiting Petroleum Corp",6.370000,,2018-06-15,24.500000,2018-07-09,30.930000,26.260000,Completed,1.321979,24.938021,0.000300,0.000012,6.762085
2018-06-25,2017,CMS,CMS Energy Corp,6583.000000,6560220.200000,996.539600,Brown,CMS Northwest Ohio Wind Farm,Green,Starwood Energy Group Global LLC,,,2018-06-14,35.740000,2018-07-05,39.480000,10.450000,Completed,-0.918568,11.368568,0.004301,0.000378,6.905292
2018-06-22,2017,DAN,Dana Inc,7209.000000,208579.330000,28.933200,Brown,TM4 Inc,Green,Hydro-Quebec,123.880000,,2018-06-11,19.570000,2018-07-02,17.330000,-11.440000,Completed,-2.047611,-9.392389,-0.003891,0.000414,3.398968
2018-06-21,2017,BIP,Brookfield Infrastructure Partners LP,3535.000000,426787.710000,120.732000,Brown,Data centers/AT&T Inc,Brown,AT&T Inc,1100.000000,,2018-06-08,17.550000,2018-07-02,17.820000,1.530000,Completed,-2.238305,3.768305,0.000765,0.000203,4.801822
2018-06-19,2017,LNG,Cheniere Energy Inc,5601.000000,2516949.050000,449.374900,Brown,Cheniere Energy Partners LP Holdings LLC,Green,,575.130000,,2018-06-08,63.090000,2018-06-29,62.900000,-0.310000,Completed,-0.774891,0.464891,0.000150,0.000322,6.110080
2018-06-18,2017,BTE,Baytex Energy Corp,865.590000,1013986.090000,1171.437900,Brown,Raging River Exploration Inc,Brown,,1492.490000,6.880000,2018-06-07,4.210000,2018-06-28,3.220000,-23.610000,Completed,0.105080,-23.715080,-0.001180,0.000050,7.066841
2018-06-12,2017,ENPH,Enphase Energy Inc,286.170000,10150.850000,35.471900,Brown,Microinverter business/SunPower Corp,Green,SunPower Corp,66.370000,,2018-06-01,5.780000,2018-06-22,6.620000,14.530000,Completed,-0.476702,15.006702,0.000247,0.000016,3.596542
2018-05-31,2017,IOSP,Innospec Inc,1306.800000,363281.400000,277.993100,Brown,BioSuite LLC,Brown,,8.600000,,2018-05-18,69.770000,2018-06-11,73.500000,5.350000,Completed,-1.803887,7.153887,0.000537,0.000075,5.631187
2018-05-31,2017,PPL,PPL Corp,7447.000000,14529431.420000,1951.044900,Brown,Safari Energy LLC,Green,,,,2018-05-18,19.410000,2018-06-11,18.970000,-2.260000,Completed,-1.803887,-0.456113,-0.000195,0.000428,7.576633
2018-05-21,2017,NEE,NextEra Energy Inc,17173.000000,39293829.130000,2288.116800,Brown,Gulf Power Co,Neutral,Southern Co/The,5750.000000,11.900000,2018-05-10,33.820000,2018-05-31,35.000000,3.480000,Completed,-0.039490,3.519490,0.003473,0.000987,7.735921
2018-05-21,2017,NEE,NextEra Energy Inc,17173.000000,39293829.130000,2288.116800,Brown,Pivotal Utility Holdings Inc,Neutral,Southern Co/The,530.000000,,2018-05-10,33.820000,2018-05-31,35.000000,3.480000,Completed,-0.039490,3.519490,0.003473,0.000987,7.735921
2018-05-21,2017,NEE,NextEra Energy Inc,17173.000000,39293829.130000,2288.116800,Brown,"Southern Co-Florida LLC,Southern Co - Oleander LLC",Brown,Southern Co/The,195.000000,,2018-05-10,33.820000,2018-05-31,35.000000,3.480000,Completed,-0.039490,3.519490,0.003473,0.000987,7.735921
2018-05-18,2017,AWK,American Water Works Co Inc,3357.000000,61576.900000,18.342800,Green,Sundale Utilities Inc,Brown,,2.000000,,2018-05-07,74.530000,2018-05-29,74.160000,-0.490000,Completed,0.677057,-1.167057,-0.000225,0.000193,2.962320
2018-05-17,2017,VVV,Valvoline Inc,2084.000000,10140.310000,4.865800,Green,Great Canadian Oil Change,Brown,,,,2018-05-04,19.710000,2018-05-29,18.930000,-3.990000,Completed,1.170221,-5.160221,-0.000618,0.000120,1.769139
2018-05-14,2017,AMRC,Ameresco Inc,717.150000,17007.820000,23.715800,Green,JVP Engineers PC,Neutral,,1.900000,,2018-05-03,11.550000,2018-05-24,11.550000,0.000000,Completed,3.950584,-3.950584,-0.000163,0.000041,3.207443
2018-05-09,2017,SND,Smart Sand Inc,137.210000,12876.570000,93.844300,Brown,Quickthree Solutions Inc,Brown,,33.270000,,2018-04-27,6.910000,2018-05-21,6.530000,-5.520000,Completed,5.763301,-11.283301,-0.000089,0.000008,4.552237
2018-05-09,2017,SEDG,SolarEdge Technologies Inc,607.040000,21533.030000,35.471900,Brown,Certain Assets,Neutral,ES Australia Israel Holdings L,11.500000,,2018-04-27,53.100000,2018-05-21,67.250000,26.650000,Completed,5.763301,20.886699,0.000729,0.000035,3.596542
2018-05-08,2017,SHEL,Shell PLC,305179.000000,36710729.200000,120.292400,Brown,GI Endurant LLC,Brown,,,,2018-04-27,51.150000,2018-05-18,53.970000,5.500000,Completed,4.691089,0.808911,0.014186,0.017537,4.798204
2018-05-04,2017,WEC,WEC Energy Group Inc,7648.500000,30284894.380000,3959.586100,Brown,Forward Wind Energy Center,Green,,173.900000,,2018-04-23,49.780000,2018-05-14,49.910000,0.260000,Completed,5.402487,-5.142487,-0.002260,0.000440,8.284147
2018-04-30,2017,MPC,Marathon Petroleum Corp,74733.000000,22184814.950000,296.854300,Brown,Andeavor,Brown,,29019.660000,10.450000,2018-04-19,63.230000,2018-05-10,61.750000,-2.340000,Completed,4.159864,-6.499864,-0.027914,0.004294,5.696604
2018-04-26,2017,CRK,Comstock Resources Inc,255.330000,122144.840000,478.378400,Brown,Certain Assets,Neutral,"Arkoma Drilling LP,Williston Drilling LP",489.470000,,2018-04-13,4.950000,2018-05-07,6.720000,35.820000,Completed,4.700603,31.119397,0.000457,0.000015,6.172490
2018-04-26,2017,NOG,Northern Oil and Gas Inc,209.320000,180735.580000,863.442700,Brown,Production Asset/ Willston Basin,Brown,Deutsche Rohstoff AG,50.300000,,2018-04-13,14.450000,2018-05-07,16.570000,14.630000,Completed,4.700603,9.929397,0.000119,0.000012,6.762085
2018-04-23,2017,CNP,CenterPoint Energy Inc,9614.000000,1902759.390000,197.915500,Brown,Vectren Corp,Brown,,8053.220000,13.830000,2018-04-12,21.370000,2018-05-03,20.440000,-4.330000,Completed,4.034553,-8.364553,-0.004621,0.000552,5.292880
2018-04-16,2017,MPC,Marathon Petroleum Corp,74733.000000,22184814.950000,296.854300,Brown,78 Express Mart Locations,Neutral,Petr-All Petroleum Consulting Corp,,,2018-04-05,58.460000,2018-04-26,66.040000,12.970000,Completed,10.730182,2.239818,0.009619,0.004294,5.696604
2018-04-11,2017,AWK,American Water Works Co Inc,3357.000000,61576.900000,18.342800,Green,Nicor Energy LLC,Brown,Southern Co/The,365.000000,,2018-03-29,72.180000,2018-04-23,74.070000,2.620000,Completed,11.708553,-9.088553,-0.001753,0.000193,2.962320
2018-04-04,2017,EXC,Exelon Corp,33586.000000,10200734.340000,303.719800,Brown,Everett LNG LLC,Brown,Engie SA,,,2018-03-23,21.090000,2018-04-16,21.580000,2.330000,Completed,7.383142,-5.053142,-0.009753,0.001930,5.719393
2018-04-03,2017,SUN,Sunoco LP,11723.000000,18366.190000,1.566700,Green,Wholesale fuel distribution and terminal business,Neutral,Superior Plus Corp,40.000000,,2018-03-23,13.980000,2018-04-13,14.580000,4.290000,Completed,6.296529,-2.006529,-0.001352,0.000674,0.942621
2018-03-27,2017,NRG,NRG Energy Inc,9074.000000,25644717.160000,2826.175600,Brown,XOOM Energy LLC,Brown,,210.000000,,2018-03-16,25.350000,2018-04-06,25.070000,-1.120000,Completed,0.951805,-2.071805,-0.001080,0.000521,7.947033
2018-03-20,2017,NWE,Northwestern Energy Group Inc,1305.650000,3158489.220000,2419.089600,Brown,Two Dot Wind Farm LLC,Green,New Jersey Resources Corp,18.500000,,2018-03-09,37.560000,2018-04-02,39.280000,4.560000,Completed,-0.952306,5.512306,0.000414,0.000075,7.791560
2018-03-19,2017,NWE,Northwestern Energy Group Inc,1305.650000,3158489.220000,2419.089600,Brown,NorthWestern Two Dot Wind Farm,Green,New Jersey Resources Corp,18.500000,,2018-03-08,37.430000,2018-03-29,40.000000,6.860000,Completed,1.041743,5.818257,0.000437,0.000075,7.791560
2018-03-15,2017,SND,Smart Sand Inc,137.210000,12876.570000,93.844300,Brown,Van Hook Crude Terminal LLC,Brown,Plains All American Pipeline LP,0.020000,,2018-03-02,7.390000,2018-03-26,5.310000,-27.640000,Completed,2.722017,-26.228191,-0.000207,0.000008,4.552237
2018-03-13,2017,TT,Trane Technologies PLC,14197.600000,364845.770000,25.697700,Brown,Agilis Energy LLC,Neutral,,,,2018-03-02,59.900000,2018-03-23,58.510000,-2.310000,Completed,0.908504,-3.218504,-0.002626,0.000816,3.284577
2018-03-02,2017,TTE,TotalEnergies SE,149099.000000,36255632.280000,243.164800,Brown,Marathon Oil Libya Ltd,Brown,Marathon Oil Corp,450.000000,,2018-02-16,37.350000,2018-03-12,37.570000,0.600000,Completed,0.205008,0.394992,0.003384,0.008568,5.497843
2018-02-28,2017,OIS,Oil States International Inc,670.630000,10358.850000,15.446500,Green,Falcon Flowback Services LLC,Brown,Argonaut Private Equity LLC,85.000000,,2018-02-16,27.300000,2018-03-12,26.350000,-3.480000,Completed,0.205008,-3.685008,-0.000142,0.000039,2.800113
2018-02-21,2017,PTEN,Patterson-UTI Energy Inc,2356.680000,200653.730000,85.142400,Brown,Superior QC LLC,Brown,,,,2018-02-09,15.740000,2018-03-05,16.760000,6.540000,Completed,1.408845,5.131155,0.000695,0.000135,4.456002
2018-02-14,2017,TTI,TETRA Technologies Inc,723.100000,16848.480000,23.300400,Green,SwiftWater Energy Services LLC,Neutral,,70.320000,,2018-02-02,3.810000,2018-02-26,4.010000,5.250000,Completed,-8.476595,13.726595,0.000570,0.000042,3.190493
2018-02-08,2017,PR,Permian Resources Corp,429.240000,205655.840000,479.121800,Brown,4000 net acres/Lea County,Neutral,OneEnergy Partners LLC,95.000000,,2018-01-26,18.700000,2018-02-20,16.940000,-9.400000,Completed,-12.115685,2.715685,0.000067,0.000025,6.174040
2018-02-08,2017,PEG,Public Service Enterprise Group Inc,9094.000000,12074297.040000,1327.721200,Brown,solar energy facility/7 MW,Green,BayWa r.e. GmbH,10.000000,,2018-01-26,40.010000,2018-02-20,38.520000,-3.730000,Completed,-12.115685,8.385685,0.004382,0.000523,7.191972
2018-01-24,2017,ORA,Ormat Technologies Inc,692.810000,173848.100000,250.931100,Brown,US Geothermal Inc,Green,,198.780000,15.540000,2018-01-12,62.860000,2018-02-05,62.120000,-1.180000,Completed,-9.467898,8.287898,0.000330,0.000040,5.529156
2018-01-24,2017,WKC,World Kinect Corp,33695.500000,692985.070000,20.566100,Green,Portfolio of 43 stores/Western Convenience,Neutral,Western Convenience Stores Inc,,,2018-01-12,25.700000,2018-02-05,23.070000,-10.210000,Completed,-9.467898,-0.742102,-0.001437,0.001936,3.071123
2018-01-03,2017,D,Dominion Energy Inc,12586.000000,30334871.760000,2410.207500,Brown,SCANA Corp,Brown,,14504.330000,27.570000,2017-12-22,58.350000,2018-01-16,54.600000,-6.430000,Completed,6.432732,-12.862732,-0.009303,0.000723,7.787883
2018-01-02,2017,AROC,Archrock Inc,794.660000,14403.550000,18.125500,Green,Archrock Partners LP,Neutral,,584.850000,4.380000,2017-12-22,6.800000,2018-01-12,6.830000,0.480000,Completed,7.797283,-7.317283,-0.000334,0.000046,2.951023
2017-12-12,2016,OIS,Oil States International Inc,694.440000,10500.500000,15.120700,Green,GEODynamics Inc,Neutral,"Management Group,Private Investor,Lime Rock Partners LLC (Fund: Lime Rock Partners IV LP),Lime Rock Partners LLC (Fund: Lime Rock Partners V LP)",519.220000,,2017-12-01,24.900000,2017-12-22,28.250000,13.450000,Completed,4.846929,8.603071,0.000343,0.000040,2.780104
2017-12-11,2016,CHRD,Chord Energy Corp,826.640000,278103.310000,336.425300,Brown,Permian Assets/Forge Energy LLC,Neutral,Forge Energy LLC,946.000000,,2017-11-30,6.660000,2017-12-21,5.330000,-20.040000,Completed,6.196004,-26.228191,-0.001246,0.000048,5.821344
2017-12-11,2016,GLW,Corning Inc,9390.000000,330286.140000,35.174200,Brown,Communication Markets Division,Neutral,3M Co,900.000000,,2017-11-30,26.360000,2017-12-21,26.280000,-0.280000,Completed,6.196004,-6.476004,-0.003494,0.000540,3.588346
2017-12-11,2016,NVAX,NOV Inc,15.350000,339.450000,22.110000,Green,Vallourec Drilling Products USA Inc,Brown,Vallourec SA,63.000000,,2017-11-30,27.200000,2017-12-21,23.000000,-15.440000,Completed,6.196004,-21.636004,-0.000019,0.000001,3.140265
2017-12-11,2016,SEI,Solaris Energy Infrastructure,18.160000,330.360000,18.194400,Green,Railtronix LLC,Brown,,,,2017-11-30,12.190000,2017-12-21,15.010000,23.150000,Completed,6.196004,16.953996,0.000018,0.000001,2.954619
2017-12-06,2016,DUK,Duke Energy Corp,22743.000000,97942420.640000,4306.486400,Brown,REC Solar Commercial Corp,Green,,,,2017-11-24,65.710000,2017-12-18,64.060000,-2.520000,Completed,2.985797,-5.505797,-0.007196,0.001307,8.368110
2017-12-05,2016,WKC,World Kinect Corp,27015.800000,545310.240000,20.184900,Green,Ondemand Energy Inc,Brown,,,,2017-11-24,24.470000,2017-12-15,24.670000,0.800000,Completed,2.197642,-1.397642,-0.002170,0.001552,3.053289
2017-11-08,2016,DK,Delek US Holdings Inc,4197.900000,1079759.360000,257.214200,Brown,Alon USA Partners LP,Brown,,148.620000,1.770000,2017-10-27,20.640000,2017-11-20,23.810000,15.350000,Completed,0.074367,15.275633,0.003685,0.000241,5.553789
2017-10-31,2016,NPKI,NPK International Inc,471.500000,7918.600000,16.794600,Green,Well Service Group Inc,Brown,,75.000000,,2017-10-20,9.450000,2017-11-10,9.650000,2.120000,Completed,2.986433,-0.866433,-0.000023,0.000027,2.878895
2017-10-30,2016,VST,Vistra Corp,5164.000000,52283283.240000,10124.570700,Brown,Dynegy Inc,Neutral,,10515.440000,15.330000,2017-10-19,16.170000,2017-11-09,15.710000,-2.810000,Completed,3.212988,-6.022988,-0.001787,0.000297,9.222819
2017-10-26,2016,XIFR,XPLR Infrastructure LP,772.000000,25553.450000,33.100300,Green,4 Renewable energy assets,Green,NextEra Energy Inc,1271.000000,,2017-10-13,28.060000,2017-11-06,25.270000,-9.940000,Completed,3.036107,-12.976107,-0.000576,0.000044,3.529306
2017-10-18,2016,XOM,Exxon Mobil Corp,200628.000000,120041438.100000,598.328400,Brown,crude oil terminal/Wink,Brown,Genesis Energy LP,,,2017-10-06,57.690000,2017-10-30,58.990000,2.240000,Completed,-1.398383,3.638383,0.041947,0.011529,6.395810
2017-10-03,2016,PEG,Public Service Enterprise Group Inc,9061.000000,14037604.050000,1549.233400,Brown,10.6 MWs-dc facility,Neutral,Solar Liberty Energy Systems Inc,25.000000,,2017-09-22,35.800000,2017-10-13,37.700000,5.300000,Completed,1.914450,3.385550,0.001763,0.000521,7.346161
2017-10-02,2016,WKC,World Kinect Corp,27015.800000,545310.240000,20.184900,Green,Orchard Holdings Group LLC,Neutral,Sureserve Group PLC,16.460000,,2017-09-21,32.330000,2017-10-12,31.440000,-2.730000,Completed,2.004749,-4.734749,-0.007350,0.001552,3.053289
2017-09-25,2016,AMSC,American Superconductor Corp,96.020000,110671.840000,1152.555600,Brown,Infinia Technology Corp,Neutral,"Private Investor,Qnergy Inc",0.100000,,2017-09-14,4.210000,2017-10-05,4.700000,11.640000,Completed,5.018949,6.621051,0.000037,0.000006,7.050604
2017-09-18,2016,ITRI,Itron Inc,2013.190000,5193.020000,2.579500,Green,Itron Networked Solutions Inc,Neutral,,752.600000,,2017-09-07,71.400000,2017-09-28,77.150000,8.050000,Completed,6.806090,1.243910,0.000144,0.000116,1.275223
2017-09-08,2016,ALE,ALLETE Inc,1339.700000,7644669.670000,5706.254900,Brown,Tonka Water Conditioning LLC,Neutral,,,,2017-08-28,57.600000,2017-09-18,58.060000,0.790000,Completed,6.334485,-5.544485,-0.000427,0.000077,8.649493
2017-09-05,2016,PTEN,Patterson-UTI Energy Inc,915.870000,90235.620000,98.524900,Brown,MS Directional LLC,Neutral,"Denham Capital Management LP (Fund: Denham Commodity Partners Fund V LP),NGP Energy Capital Management LLC (Fund: NGP Natural Resources X LP)",262.000000,,2017-08-25,13.800000,2017-09-15,16.260000,17.870000,Completed,6.356868,11.513132,0.000606,0.000053,4.600408
2017-09-01,2016,MPLX,MPLX LP,3028.000000,305794.170000,100.988800,Brown,Certain terminal pipeline & storage assets,Brown,Marathon Petroleum Corp,1050.000000,,2017-08-21,15.740000,2017-09-11,16.700000,6.140000,Completed,4.316423,1.823577,0.000317,0.000174,4.624863
2017-08-28,2016,FET,Forum Energy Technologies Inc,587.640000,7947.950000,13.525300,Green,Global Tubing LLC,Neutral,Quantum Energy Partners LLC,237.000000,,2017-08-17,209.000000,2017-09-07,249.000000,19.140000,Completed,3.481690,15.658310,0.000529,0.000034,2.675892
2017-08-23,2016,CPK,Chesapeake Utilities Corp,498.860000,99679.310000,199.814200,Brown,Propane operating assets/Chipola,Neutral,CPGC Enterprises Inc,,,2017-08-11,68.220000,2017-09-05,68.960000,1.080000,Completed,-0.668095,1.748095,0.000050,0.000029,5.302380
