Announce Date,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Price_Status
21-04-2022,SDI.V,Stampede Drilling Inc,3 telescopic double drilling rigs/Canada,,3.98,,Completed,2022-04-08,0.32,2022-05-02,0.42,Success
20-04-2022,BKR,Baker Hughes Co,Mosaic Materials Inc,"Baruch Future Ventures LLC,Unknown Seller,Evok Innovations Inc",,,Completed,2022-04-08,34.86,2022-05-02,28.71,Success
20-04-2022,6W8.F,Empire Petroleum Corp,Oil & natural gas assets/US,,,,Completed,,,,,No valid trading days found
19-04-2022,ALE,ALLETE Inc,New Energy Equity,,165.5,,Completed,2022-04-08,56.68,2022-04-29,51.8,Success
13-04-2022,2AH.F,Viva Energy Group Ltd,LyondellBasell Australia Pty Ltd,,,,Completed,2022-04-01,1.19,2022-04-25,1.37,Success
11-04-2022,DKL,Delek Logistics Partners LP,3 Bear Delaware Holding - NM LLC,3 Bear Energy LLC,624.7,,Completed,2022-03-31,33.38,2022-04-21,40.42,Success
11-04-2022,SUN,Sunoco LP,Gladieux Energy LLC,,190.0,,Completed,2022-03-31,33.15,2022-04-21,34.19,Success
07-04-2022,ENGI.PA,Engie SA,US operations/Photosol SAS,Rubis SCA,,,Completed,2022-03-25,9.09,2022-04-19,9.01,Success
06-04-2022,FITSF,Koios Beverage Corp,Retox Beverage Corp,,5.32,,Completed,2022-03-25,29.25,2022-04-18,29.33,Success
04-04-2022,HPK,HighPeak Energy Inc,Oil & gas properties/Permian Basin,Alamo Frac Holdings LLC,201.0,,Completed,2022-03-24,21.1,2022-04-14,30.02,Success
04-04-2022,AMTX,Aemetis Inc,8.5 acre property/California,,2.0,,Completed,2022-03-24,11.22,2022-04-14,13.17,Success
04-04-2022,CAVR,CAVU Resources Inc,Hrs Construction LLC,,,,Completed,2022-03-24,0.02,2022-04-14,0.02,Success
31-03-2022,FCPT,Four Corners Property Trust Inc,Express Oil Change property,,1.5,,Completed,2022-03-18,22.68,2022-04-11,24.28,Success
29-03-2022,MERG.V,Metal Energy Corp,Manibridge project/Wabowden,,,,Completed,2022-03-18,0.16,2022-04-08,0.14,Success
28-03-2022,VET.TO,Vermilion Energy Inc,Leucrotta Exploration Inc,,303.37,3.71,Completed,2022-03-17,24.26,2022-04-07,24.58,Success
28-03-2022,USDP,USD Partners LP,Hardisty South terminal assets/USD Group LLC,USD Group LLC,107.47,,Completed,2022-03-17,5.01,2022-04-07,5.52,Success
28-03-2022,5HV0.F,Ameriwest Lithium Inc,57 line miles of high quality seismic data/Seismic Exchange Inc,Seismic Exchange Inc,,,Completed,2022-03-17,3.78,2022-04-07,4.49,Success
28-03-2022,8SW.F,Archer Ltd,Regate Technology Inc,,,,Completed,2022-03-17,3.06,2022-04-07,2.83,Success
24-03-2022,17J.F,Journey Energy Inc,Unnamed Target,,12.89,,Completed,2022-03-11,3.5,2022-04-04,4.7,Success
22-03-2022,BRWXF,Brunswick Exploration Inc,115837 hectares claim/Nova Scotia,,,,Completed,2022-03-11,0.26,2022-04-01,0.26,Success
22-03-2022,SSOF,Sixty Six Oilfield Services Inc,Sustainable Steam & Water Solutions Inc,,,,Completed,2022-03-11,0.0,2022-04-01,0.0,Success
22-03-2022,SSOF,Sixty Six Oilfield Services Inc,Sustainable Water Solutions Inc,,,,Completed,2022-03-11,0.0,2022-04-01,0.0,Success
18-03-2022,ROAD,Construction Partners Inc,Asphalt & Sitework business/GAC Contractors Inc,GAC Contractors Inc,,,Completed,2022-03-07,25.83,2022-03-28,25.68,Success
17-03-2022,TRGP,Targa Resources Corp,Southcross Energy Operating LLC,,200.0,,Completed,2022-03-04,65.17,2022-03-28,70.02,Success
17-03-2022,N4T.F,Polaris Renewable Energy Inc,Unnamed Target,,0.6,,Completed,2022-03-04,9.27,2022-03-28,9.93,Success
16-03-2022,OODH,Orion Diversified Holding Co Inc,Permian Basin property/Ward County,,,,Completed,2022-03-04,0.04,2022-03-28,0.03,Success
15-03-2022,ENPH,Enphase Energy Inc,SolarLeadFactory LLC,,,,Completed,2022-03-04,158.15,2022-03-25,193.81,Success
09-03-2022,OEWA.MU,Verbund AG,Unnamed Target,Capital Energy SL,,,Completed,2022-02-25,96.04,2022-03-21,88.11,Success
08-03-2022,SND,Smart Sand Inc,Hi-Crush Blair LLC,Hi-Crush Inc,6.5,,Completed,2022-02-25,3.07,2022-03-18,3.21,Success
07-03-2022,CHRD,Chord Energy Corp,Whiting Petroleum Corp,,3247.0,2.77,Completed,2022-02-24,88.46,2022-03-17,106.08,Success
05-03-2022,SRCAF,Stria Lithium Inc,Romer Polymetallic property/Nunavik,Braille Energy Systems Inc,0.27,,Completed,2022-02-22,0.24,2022-03-15,0.37,Success
05-03-2022,INE.TO,Innergex Renewable Energy Inc,Shannon wind facility/TX,,,,Completed,2022-02-22,14.97,2022-03-15,16.81,Success
04-03-2022,PWWRF,Cleantech Power Corp,Combined Heat & Power generation business,"AI Renewable 2018-I LP,AI Renewable 2020-I LP,AI 2191 Yonge Ltd",4.53,,Completed,,,,,No valid trading days found
04-03-2022,PPP.V,Prospector Metals Corp,Heaven Lake property,,0.76,,Completed,2022-02-18,2.43,2022-03-14,1.71,Success
03-03-2022,ALE,ALLETE Inc,NEW Energy Equity LLC,"Unknown Seller,SmartPitch Ventures LLC",165.5,,Completed,2022-02-18,53.51,2022-03-14,57.03,Success
03-03-2022,NXXT,NextNRG Inc,Mobile Fuel Delivery service/Full Service Fueling Inc,Full Service Fueling Inc,,,Completed,2022-02-18,21.9,2022-03-14,20.2,Success
03-03-2022,BRZV,Fitvia Corp,Magnum Ltd/NV,,,,Completed,2022-02-18,0.14,2022-03-14,0.14,Success
02-03-2022,PRQ.TO,Petrus Resources Ltd,Unnamed Target,,12.49,,Completed,2022-02-18,1.36,2022-03-14,1.34,Success
01-03-2022,3RL.F,Alarm.com Holdings Inc,Packetized Energy Technologies Inc,,,,Completed,2022-02-18,61.1,2022-03-11,59.22,Success
28-02-2022,CVX,Chevron Corp,Renewable Energy Group Inc,,2769.66,8.87,Completed,2022-02-17,118.89,2022-03-10,152.01,Success
28-02-2022,TGRO,Tiger Oil and Energy Inc,Unnamed Target,,,,Completed,2022-02-17,0.0,2022-03-10,0.0,Success
25-02-2022,SEPL.L,SEPLAT Energy PLC,Mobil Producing Nigeria UnLtd,Exxon Mobil Corp,1283.0,,Completed,2022-02-14,72.43,2022-03-07,76.38,Success
25-02-2022,NVAX,NOV Inc,Advanced Drilling Solutions business/AFG Holdings Inc,AFG Holdings Inc,,,Completed,2022-02-14,80.11,2022-03-07,69.73,Success
24-02-2022,E,Eni SpA,"266 MW operating solar plant,200 MW/400 MWh storage project",BayWa AG,,,Completed,2022-02-11,25.2,2022-03-07,23.83,Success
23-02-2022,BEEM,Beam Global,AllCell Technologies LLC,,13.67,,Completed,2022-02-11,13.21,2022-03-07,14.65,Success
23-02-2022,SLTFF,Pegasus Resources Inc,Energy Sands Project/Utah,,,,Completed,2022-02-11,0.38,2022-03-07,0.55,Success
22-02-2022,MTDR,Matador Resources Co,Producing & non-producing properties,,242.0,,Completed,2022-02-11,42.69,2022-03-04,51.64,Success
16-02-2022,VSOLF,Three Sixty Solar Ltd,Three Sixty Solar Ltd,,,,Completed,2022-02-04,0.65,2022-02-28,0.65,Success
16-02-2022,HNRG,Hallador Energy Co,Merom generating station/Indiana,Hoosier Energy Rural Electric Cooperative Inc,,,Completed,2022-02-04,2.45,2022-02-28,3.43,Success
16-02-2022,HYTNF,HYTN Innovations Inc,HYTN Beverage Corp,,,,Completed,,,,,No valid trading days found
15-02-2022,CRGY,Crescent Energy Co,Oil Assets/Uinta Basin,Verdun Oil Co LLC,690.0,,Completed,2022-02-04,12.27,2022-02-25,12.89,Success
14-02-2022,EEENF,88 Energy Ltd,Texas Oil and Gas Production Assets/Project Longhorn,Lonestar I LLC,12.2,,Completed,2022-02-03,0.04,2022-02-24,0.03,Success
11-02-2022,ACX.TO,ACT Energy Technologies Ltd,Discovery Downhole Services Inc,,1.99,,Completed,2022-01-31,3.36,2022-02-22,4.41,Success
10-02-2022,GQN2.F,GDI Integrated Facility Services Inc,Gestion ECI Inc,,,,Completed,2022-01-28,38.0,2022-02-21,38.0,Success
09-02-2022,EPM,Evolution Petroleum Corp,Non-operated oil & natural gas assets/Sublette County,Exaro Energy III LLC,26.2,,Completed,2022-01-28,4.5,2022-02-22,5.73,Success
09-02-2022,NXMR,NextMart Inc,Assets & book of oilfield business/Defender Contracting LLC,Defender Contracting LLC,,,Completed,2022-01-28,0.04,2022-02-22,0.11,Success
08-02-2022,PM7.F,Revolve Renewable Power Corp,ReVolve Renewable Power Ltd,,,,Completed,,,,,No valid trading days found
08-02-2022,VMXX.V,Valhalla Metals Inc,Valhalla Metals Inc,,,,Completed,,,,,No valid trading days found
